Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Vanguard,https://www.crunchbase.com/organization/vanguard,,Private,For Profit,10001+,Made Acquisitions,Non-equity Assistance,2017-03-31,Private Equity Firm,1975-01-01,year,Active,,Private Equity,3,1,,,,,,,,,,,,,,,ic@3401,1,"Great Lakes, Northeastern US",Financial Services,,,,,,"Finance, Financial Services","Kelayres, Pennsylvania, United States",9
Giesecke+Devrient,https://www.crunchbase.com/organization/giesecke-devrient,Growing,Private,For Profit,10001+,Made Acquisitions,Debt Financing,2022-11-25,,1852-01-01,year,Active,,,1,1,,130000000,EUR,135375490,,,,,,,,130000000,EUR,135375490,"DZ BANK, Bayern LB",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Information Technology, Mobile, Privacy and Security",,High,,,,"Cyber Security, Identity Management, Information Technology, Mobile, Network Security, Security","Munich, Bayern, Germany",2
ComfortDelGro,https://www.crunchbase.com/organization/comfortdelgro,Not Growing,Private,For Profit,10001+,Made Acquisitions,Debt Financing,2024-04-22,,2003-03-29,day,Active,,,,2,,100000000,SGD,73421439,,,,,,,,98421439,USD,98421439,"DBS Bank, OCBC Bank of Singapore",2,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Transportation,,High,,,,"Public Transportation, Taxi Service, Transportation","Singapore, Central Region, Singapore",2
Wake Forest Institute for Regenerative Medicine,https://www.crunchbase.com/organization/wake-forest-institute-for-regenerative-medicine,Growing,Private,For Profit,10001+,,Grant,2024-08-23,,2004-01-01,year,Active,,,1,4,,18000000,USD,18000000,,,,,,,,93000000,USD,93000000,"National Science Foundation, Defense Threat Reduction Agency (DTRA)",2,"East Coast, Southern US","Biotechnology, Health Care, Science and Engineering",,High,,,,"Biotechnology, Health Care, Medical","Winston Salem, North Carolina, United States",
OCP Group,https://www.crunchbase.com/organization/ocp-group,,Private,For Profit,10001+,,Debt Financing,2024-06-04,,1920-01-01,year,Active,,,,3,,200000000,EUR,217634014,,,,,,,,423667308,USD,423667308,"KfW, International Finance Corporation",2,"Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)","Agriculture and Farming, Manufacturing, Science and Engineering",,,,,,"Agriculture, Animal Feed, Chemical, Manufacturing","Casablanca, Grand Casablanca, Morocco",1
Penn Medicine,https://www.crunchbase.com/organization/penn-medicine,Stable,Private,For Profit,10001+,Made Acquisitions,Grant,2023-01-03,,1765-01-01,year,Active,Yes,,,6,,9700000,USD,9700000,,,,,,,,70900000,USD,70900000,"National Institutes of Health, National Cancer Institute, National Institute of Diabetes and Digestive and Kidney Diseases, Warren Alpert Foundation",4,"Greater Philadelphia Area, Great Lakes, Northeastern US","Biotechnology, Education, Health Care, Science and Engineering",,Low,,,,"Biotechnology, Education, Health Care, Medical, Training","Philadelphia, Pennsylvania, United States",6
Korber AG,https://www.crunchbase.com/organization/korber-ag,Growing,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Private Equity,2021-12-14,,1995-01-01,year,Active,,,1,2,M&A,,,,,,,Private Equity,,,,400000000,EUR,477497911,"Kohlberg Kravis Roberts, DZ BANK",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Health Care, Manufacturing, Media and Entertainment, Transportation",,,,,,"Digital Media, Machinery Manufacturing, Manufacturing, Pharmaceutical, Supply Chain Management, Warehouse Automation","Hamburg, Hamburg, Germany",3
Government of Canada,https://www.crunchbase.com/organization/government-of-canada,Growing,Private,For Profit,10001+,,,,Government Office,1867-01-01,year,Active,,Grant,,,,,,,,,,,,,,,,,,,,"Government and Military, Information Technology",,Medium,,,,"Government, Information Services, Politics","Gatineau, Quebec, Canada",445
Pepkor,https://www.crunchbase.com/organization/pepkor,Growing,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Private Equity,2021-01-01,,1965-01-01,year,Active,,,,3,M&A,,,,,,,Private Equity,208000000,ZAR,31642392,274854083,USD,274854083,"Davidson Kempner, Old Mutual Investment Group, Medu Capital, Value Capital Partners, The J&J Group",5,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Financial Services",,Medium,,,,"Finance, Retail","Cape Town, NA - South Africa, South Africa",
Guidehouse,https://www.crunchbase.com/organization/guidehouse,Growing,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Grant,2023-02-16,,2018-01-01,year,Active,,,1,1,M&A,750000,USD,750000,,,,,,,,750000,USD,750000,Mission Daybreak,1,"Washington DC Metro Area, Southern US","Media and Entertainment, Professional Services",,,,,,"Advice, Consulting, Management Consulting","Washington, District of Columbia, United States",
Saks.com,https://www.crunchbase.com/organization/saks-com-e67a,Growing,Private,For Profit,10001+,,Private Equity,2024-04-15,,2021-01-01,year,Active,,,2,3,Private Equity,,,,,,,Private Equity,500000000,USD,500000000,965000000,USD,965000000,"Bank of America, Insight Partners, Pathlight Capital, STORY3 Capital Partners",4,"Greater New York Area, East Coast, Northeastern US","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Internet Services",,Medium,,,,"Consumer Goods, E-Commerce, E-Commerce Platforms, Fashion, Marketplace, Retail","New York, New York, United States",
Garena Free Fire,https://www.crunchbase.com/organization/garena-free-fire,,Private,For Profit,10001+,,Convertible Note,2020-01-14,"Corporate Venture Capital, Micro VC, Startup Competition, Venture Capital",2017-10-01,day,Active,,"Post-Ipo, Private Equity, Seed, Venture",1,1,,80000000,USD,80000000,,,,,,,,80000000,USD,80000000,Orange Corp,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Financial Services, Gaming, Lending and Investments",,,,,,"Gaming, Online Games, Venture Capital, Video Games","Hanoi, NA - Vietnam, Vietnam",1
The Johns Hopkins University,https://www.crunchbase.com/organization/johns-hopkins-university,,Private,,10001+,,Grant,2024-08-15,"Accelerator, University Program",1876-02-22,day,Active,,"Early Stage Venture, Seed",1,7,,20900000,USD,20900000,65000000,USD,65000000,Venture - Series Unknown,65000000,USD,65000000,207400000,USD,207400000,"Advanced Research Projects Agency for Health, Deerfield Capital Management, Alfred P. Sloan Foundation, Ludwig Cancer Research, Maryland Stem Cell Research Fund (MSCRF)",5,"Greater Baltimore-Maryland Area, East Coast, Southern US","Education, Information Technology",,,,,,"Education, Higher Education, Information Technology","Baltimore, Maryland, United States",2
Adani New Industries,https://www.crunchbase.com/organization/adani-new-industries-ltd,Growing,Private,For Profit,10001+,,Debt Financing,2023-07-27,,1988-12-01,month,Active,,,,2,,32310000000,INR,392229967,,,,,,,,12892229967,USD,12892229967,"Deutsche Bank, TotalEnergies, Barclays",3,Asia-Pacific (APAC),"Energy, Natural Resources, Sustainability",,Medium,,,,"Energy, GreenTech, Renewable Energy, Solar","Ahmedabad, Gujarat, India",
Iliad,https://www.crunchbase.com/organization/iliad,,Private,For Profit,10001+,Made Acquisitions,Debt Financing,2024-04-22,,1990-01-01,year,Active,,,2,4,,500000000,USD,500000000,,,,,,,,1555291942,USD,1555291942,"European Investment Bank, October",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Hardware,,,,,,Telecommunications,"Paris, Ile-de-France, France",1
Shapoorji Pallonji Group,https://www.crunchbase.com/organization/shapoorji-pallonji-group,Growing,Private,For Profit,10001+,,Debt Financing,2022-11-28,,1865-01-01,year,Active,,,2,1,,4500000000,INR,55112917,,,,,,,,4500000000,INR,55112917,Motilal Oswal Alternates,1,Asia-Pacific (APAC),"Energy, Financial Services, Real Estate",,Medium,,,,"Construction, Energy, Financial Services","Mumbai, Maharashtra, India",1
Lifespan,https://www.crunchbase.com/organization/lifespan-8f77,,Private,Non-profit,10001+,Made Acquisitions,Grant,2021-11-09,,1994-01-01,year,Active,,,,1,,10000000,USD,10000000,,,,,,,,10000000,USD,10000000,Papitto Opportunity Connection,1,"East Coast, New England, Northeastern US",Health Care,,,,,,"Emergency Medicine, Health Care, Hospital","Providence, Rhode Island, United States",
Fidelity Bank Plc,https://www.crunchbase.com/organization/fidelity-bank-plc,Growing,Private,For Profit,10001+,Made Acquisitions,Debt Financing,2024-06-10,Investment Bank,1988-01-01,year,Active,,,,1,,40000000,USD,40000000,,,,,,,,40000000,USD,40000000,African Export-Import Bank,1,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,High,,,,Venture Capital,"Lagos, Lagos, Nigeria",1
MNT-Halan,https://www.crunchbase.com/organization/mnt-halan,Growing,Private,For Profit,10001+,Made Acquisitions,Venture - Series Unknown,2024-07-19,,2017-01-01,year,Active,,,3,4,,157500000,USD,157500000,157500000,USD,157500000,Venture - Series Unknown,477500000,USD,477500000,627500000,USD,627500000,"International Finance Corporation, Abu Dhabi Commercial Bank, Development Partners International, Commercial International Bank, National Bank of Egypt",28,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Financial Services, Lending and Investments",,High,,,,"Banking, Financial Services, Micro Lending","Cairo, Al Qahirah, Egypt",
CIBC Innovation Banking,https://www.crunchbase.com/organization/cibc-innovation-banking,Growing,Private,For Profit,10001+,,,,"Investment Bank, Private Equity Firm, Syndicate, Venture Capital",2018-01-01,day,Active,,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Venture",,,,,,,,,,,,,,,,,,,Great Lakes,"Financial Services, Lending and Investments, Professional Services",,Medium,,,,"Banking, Business Development, Finance, Financial Services","Toronto, Ontario, Canada",96
Nexperia,https://www.crunchbase.com/organization/nexperia,Growing,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Series A,2022-06-30,,2016-06-01,month,Active,,,1,2,M&A,100000000,CNY,14927155,100000000,CNY,14927155,Series A,100000000,CNY,14927155,814927155,USD,814927155,"Road Capital, Yunhao Capital, Share VC, Camel Ventures",4,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Manufacturing, Transportation",,Medium,,,,"Automotive, Manufacturing","Nijmegen, Gelderland, The Netherlands",
University of Sydney,https://www.crunchbase.com/organization/university-of-sydney,,Private,,10001+,,Grant,2024-04-29,,1850-01-01,year,Active,,,1,7,,18400000,AUD,12070956,,,,,,,,18744320,USD,18744320,"Australian Renewable Energy Agency, Microsoft, Australian Government",3,"Asia-Pacific (APAC), Australasia","Education, Other",,,,,,"Education, Higher Education, Universities","Sydney, New South Wales, Australia",1
Allen Career Institute,https://www.crunchbase.com/organization/allen-career-institute,,Private,,10001+,Made Acquisitions,Private Equity,2022-05-01,,1988-01-01,year,Active,,,1,2,Private Equity,45000000000,INR,588055764,45000000000,INR,588055764,Private Equity,45000000000,INR,588055764,45000000000,INR,588055764,"Brand Capital, Bodhi Tree",2,Asia-Pacific (APAC),"Education, Professional Services",,,,,,"Consulting, Education, Higher Education","Kota, Rajasthan, India",
BigBasket,https://www.crunchbase.com/organization/bigbasket-com,Growing,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Venture - Series Unknown,2022-12-21,,2011-10-01,day,Active,,,5,21,M&A,200000000,USD,200000000,200000000,USD,200000000,Venture - Series Unknown,1370492130,USD,1370492130,1508063927,USD,1508063927,"Alibaba Group, International Finance Corporation, Brand Capital, Sands Capital Ventures, Trifecta Capital Advisors",18,Asia-Pacific (APAC),"Administrative Services, Commerce and Shopping, Food and Beverage",,,,,,"Delivery, E-Commerce, Grocery, Retail, Shopping","Bangalore, Karnataka, India",1
Deloitte,https://www.crunchbase.com/organization/deloitte,,Private,For Profit,10001+,Made Acquisitions,,,,1845-01-01,year,Active,,,4,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Financial Services, Other, Professional Services",,,,,,"Accounting, Consulting, Financial Services, Legal, Professional Services, Risk Management","London, England, United Kingdom",10
Louis Dreyfus Company,https://www.crunchbase.com/organization/louis-dreyfus-commodities,Growing,Private,For Profit,10001+,Made Acquisitions,Private Equity,2020-11-11,,1851-01-01,year,Active,,,1,2,Private Equity,,,,,,,Private Equity,,,,100000000,USD,100000000,"ADQ, EBRD (Investment Firm)",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Agriculture and Farming, Consumer Goods, Food and Beverage, Sustainability, Transportation",,Medium,,,,"Agriculture, Consumer Goods, Farming, Food Processing, Meat and Poultry, Supply Chain Management, Sustainability","Rotterdam, Zuid-Holland, The Netherlands",11
Hackensack Meridian Health,https://www.crunchbase.com/organization/hackensack-meridian-health,,Private,Non-profit,10001+,Made Acquisitions,Grant,2023-11-21,,2016-01-01,year,Active,Yes,,1,3,,,,,,,,,,,,36300000,USD,36300000,"National Institutes of Health, Baldrick's Foundation",2,"Greater New York Area, East Coast, Northeastern US",Health Care,,,,,,"Assisted Living, Health Care, Health Diagnostics, Hospital, Medical","Edison, New Jersey, United States",5
Xingsheng Youxuan,https://www.crunchbase.com/organization/furong-xingsheng,,Private,For Profit,10001+,,Venture - Series Unknown,2021-07-16,,2018-01-01,year,Active,,,1,10,,300000000,USD,300000000,300000000,USD,300000000,Venture - Series Unknown,5194600000,USD,5194600000,5194600000,USD,5194600000,"Kohlberg Kravis Roberts, JD.com, Tencent, Sequoia Capital China, China Evergrande Group",15,Asia-Pacific (APAC),"Commerce and Shopping, Food and Beverage",,,,,,"E-Commerce, Food and Beverage, Grocery, Retail, Shopping","Changshahsien, Hunan, China",
DNV,https://www.crunchbase.com/organization/dnv,,Private,For Profit,10001+,Made Acquisitions,Grant,2023-09-21,,1865-01-01,year,Active,,,,1,,2000000,USD,2000000,,,,,,,,2000000,USD,2000000,US Department of Energy,1,"East Coast, Southern US","Energy, Software",,,,,,"Electrical Distribution, Energy, Software","Norway, South Carolina, United States",3
European Union,https://www.crunchbase.com/organization/european-union,,Private,For Profit,10001+,,,,Government Office,1993-11-01,day,Active,,,9,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Education, Government and Military, Information Technology",,,,,,"Education, Government, Information Services","London, England, United Kingdom",140
U.S. Department of Defense,https://www.crunchbase.com/organization/u-s-department-of-defense,,Private,For Profit,10001+,,,,Government Office,1947-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Washington DC Metro Area, Southern US","Government and Military, Information Technology, Privacy and Security",,,,,,"Government, Law Enforcement, Military","Washington, District of Columbia, United States",201
Sears,https://www.crunchbase.com/organization/sears,,Private,For Profit,10001+,,Debt Financing,2019-11-08,,1893-01-01,year,Active,,,3,2,,250000000,USD,250000000,,,,,,,,600000000,USD,600000000,"Cyrus Capital Partners, ESL, Great American Capital Partners",3,"Greater Chicago Area, Great Lakes, Midwestern US","Commerce and Shopping, Consumer Goods, Internet Services",,,,,,"Coupons, E-Commerce, Home Appliances, Internet, Shopping","Chicago, Illinois, United States",
Utkarsh Small Finance Bank,https://www.crunchbase.com/organization/utkarsh-small-finance-bank,Growing,Private,For Profit,10001+,,Venture - Series Unknown,2021-03-22,,2009-01-01,year,Active,,,1,5,,2405000000,INR,33227067,2405000000,INR,33227067,Venture - Series Unknown,57507067,USD,57507067,79597067,USD,79597067,"Aavishkaar Venture Capital, International Finance Corporation, responsAbility Investments, Lok Capital, Triodos Bank",12,Asia-Pacific (APAC),"Financial Services, Lending and Investments",,High,,,,"Banking, Financial Services","Varanasi, Uttar Pradesh, India",
Sutherland,https://www.crunchbase.com/organization/sutherland,,Private,For Profit,10001+,Made Acquisitions,Secondary Market,2014-10-15,,1986-01-01,year,Active,,,1,2,,300000000,USD,300000000,30000000,USD,30000000,Venture - Series Unknown,30000000,USD,30000000,330000000,USD,330000000,"TPG, Oak Investment Partners",2,"East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Consulting, Information Services, Information Technology, Outsourcing","Pittsford, New York, United States",
Fanatics,https://www.crunchbase.com/organization/fanatics,,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Private Equity,2022-12-06,,2002-01-01,year,Active,Yes,,6,11,M&A,700000000,USD,700000000,700000000,USD,700000000,Private Equity,4824999955,USD,4824999955,4899999955,USD,4899999955,"Fidelity, BlackRock, Alibaba Group, Bank of America, Andreessen Horowitz",27,"East Coast, Southern US","Commerce and Shopping, Manufacturing, Sports",,,,,,"eSports, Manufacturing, Retail, Sporting Goods, Sports","Jacksonville, Florida, United States",
OSRAM,https://www.crunchbase.com/organization/osram-89fd,Not Growing,Private,For Profit,10001+,,Undisclosed,2023-12-13,,1956-01-01,year,Active,,,1,1,,2250000000,EUR,2448595812,2250000000,EUR,2448595812,Undisclosed,2250000000,EUR,2448595812,2250000000,EUR,2448595812,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Transportation",,High,,,,"Automotive, Electronics, Manufacturing, Semiconductor","München, Bayern, Germany",
PwC,https://www.crunchbase.com/organization/pwc,,Private,For Profit,10001+,Made Acquisitions,Grant,2023-09-19,,1998-01-01,year,Active,,,4,1,,,,,,,,,,,,,,,Apparel Impact Institute,1,"Europe, Middle East, and Africa (EMEA)","Financial Services, Professional Services",,,,,,"Accounting, Business Development, Consulting, Finance, Financial Services, Tax Consulting","London, England, United Kingdom",16
Indorama,https://www.crunchbase.com/organization/indorama-corporation,Growing,Private,For Profit,10001+,,Debt Financing,2020-06-01,,1975-01-01,year,Active,,,2,2,,25000000,USD,25000000,,,,,,,,65000000,USD,65000000,British International Investment,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Manufacturing, Science and Engineering",,High,,,,"Chemical, Manufacturing","Singapore, Central Region, Singapore",1
Truist,https://www.crunchbase.com/organization/truist-financial,,Private,For Profit,10001+,Made Acquisitions,Seed,2021-01-01,Investment Bank,2019-01-01,year,Active,,,1,1,Seed,,,,,,,Seed,,,,,,,AC Ventures,1,"East Coast, Southern US","Financial Services, Lending and Investments",,,,,,"Banking, Finance, Financial Services","Charlotte, North Carolina, United States",31
IVC Evidensia,https://www.crunchbase.com/organization/ivc-evidensia,Growing,Private,For Profit,10001+,Made Acquisitions,Private Equity,2021-02-09,,2019-01-01,year,Active,,,,1,Private Equity,3500000000,EUR,4241123631,3500000000,EUR,4241123631,Private Equity,3500000000,EUR,4241123631,3500000000,EUR,4241123631,"Silver Lake, EQT, Nestlé",3,"Europe, Middle East, and Africa (EMEA)","Community and Lifestyle, Health Care, Other, Social Impact",,,,,,"Health Care, Hospital, Non Profit, Pet, Veterinary","Bristol, Bristol, City of, United Kingdom",
Columbia University,https://www.crunchbase.com/organization/columbia-university,,Private,,10001+,,Grant,2023-08-17,,1754-05-25,day,Active,,,2,6,,,,,,,,,,,,21819651,USD,21819651,"National Institutes of Health, National Science Foundation, FuzeHub, Jim Joseph Foundation, Alfred P. Sloan Foundation",6,"Greater New York Area, East Coast, Northeastern US","Education, Health Care, Other",,,,,,"Education, Higher Education, Medical, Training, Universities","New York, New York, United States",4
Cox Communications,https://www.crunchbase.com/organization/cox-communications,Growing,Private,For Profit,10001+,Made Acquisitions,Grant,2024-06-17,,1962-02-01,day,Active,,,1,3,Seed,4944454,USD,4944454,400000,USD,400000,Seed,400000,USD,400000,505344454,USD,505344454,"U.S. Department of the Treasury, Cascade Investment",2,"Greater Atlanta Area, East Coast, Southern US","Hardware, Internet Services, Messaging and Telecommunications",,High,,,,"Communication Hardware, Internet, Internet of Things, Telecommunications, Wired Telecommunications","Atlanta, Georgia, United States",13
Shriram Finance,https://www.crunchbase.com/organization/shriram-finance,Growing,Private,For Profit,10001+,,Debt Financing,2024-06-03,,1979-01-01,year,Active,,,,1,,38800000000,INR,466916645,,,,,,,,38800000000,INR,466916645,,,Asia-Pacific (APAC),"Financial Services, Real Estate",,High,,,,"Finance, Financial Services, Lending, Mortgage","Mumbai, Maharashtra, India",
Repsol Energy Ventures,https://www.crunchbase.com/organization/repsol-energy-ventures,Growing,Private,,10001+,Made Acquisitions,Debt Financing,2023-07-25,Corporate Venture Capital,2011-10-01,month,Active,,"Early Stage Venture, Venture",,1,,575000000,EUR,635380178,,,,,,,,575000000,EUR,635380178,European Investment Bank,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,"Finance, Financial Services, FinTech","Madrid, Madrid, Spain",20
Hi-P International,https://www.crunchbase.com/organization/hi-p-international,Growing,Private,For Profit,10001+,,Private Equity,2024-07-09,,1980-01-01,year,Active,,,,1,Private Equity,100000000,SGD,74051859,100000000,SGD,74051859,Private Equity,100000000,SGD,74051859,100000000,SGD,74051859,65 Equity Partners,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Hardware, Manufacturing",,High,,,,"Industrial Manufacturing, Manufacturing, Telecommunications","Singapore, Central Region, Singapore",
Fortis Healthcare,https://www.crunchbase.com/organization/fortis-healthcare,,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Debt Financing,2018-04-16,,1996-01-01,year,Active,,,1,2,M&A,1500000000,INR,22922006,,,,Corporate Round,,,,1500000000,INR,22922006,"Yes Bank, RattanIndia Finance",2,Asia-Pacific (APAC),"Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care, Health Diagnostics, Hospital","Gurgaon, Haryana, India",
University of British Columbia,https://www.crunchbase.com/organization/university-of-british-columbia,,Private,,10001+,,Grant,2024-08-14,,1908-01-01,year,Active,,,1,9,,5000000,CAD,3644514,,,,,,,,15766533,USD,15766533,"Scotiabank, Alberta Innovates, Government of Canada, Pacific Economic Development Canada, Health Canada",6,,"Education, Other, Science and Engineering",,,,,,"Civil Engineering, Education, Universities","Vancouver, British Columbia, Canada",4
USI Insurance Services,https://www.crunchbase.com/organization/usi-insurance-services,,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Private Equity,2023-09-11,,1994-01-01,year,Active,,,,1,M&A,1000000000,USD,1000000000,1000000000,USD,1000000000,Private Equity,1000000000,USD,1000000000,1000000000,USD,1000000000,Kohlberg Kravis Roberts,1,"Greater New York Area, East Coast, Northeastern US","Administrative Services, Financial Services, Health Care, Professional Services",,,,,,"Commercial Insurance, Consulting, Employee Benefits, Financial Services, Health Insurance, Insurance, Risk Management","Valhalla, New York, United States",
Banque Misr,https://www.crunchbase.com/organization/banque-misr,Growing,Private,For Profit,10001+,,Debt Financing,2023-07-17,Investment Bank,1920-04-13,day,Active,,,1,2,,100000000,USD,100000000,,,,,,,,260000000,USD,260000000,"European Bank for Reconstruction and Development, African Development Bank",2,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Financial Services, Lending and Investments",,Medium,,,,"Banking, Finance, Financial Services","Cairo, Al Qahirah, Egypt",4
Ziroom,https://www.crunchbase.com/organization/ziroom,Growing,Private,For Profit,10001+,Made Acquisitions,Private Equity,2020-03-05,,2011-10-18,day,Active,,,1,4,Private Equity,500000000,USD,500000000,500000000,USD,500000000,Private Equity,1620790266,USD,1620790266,2120790266,USD,2120790266,"Warburg Pincus, Tencent, Sequoia Capital China, Mubadala Capital Ventures, General Atlantic",8,Asia-Pacific (APAC),"Commerce and Shopping, Real Estate",,Medium,,,,"PropTech, Real Estate, Rental, Rental Property","Beijing, Beijing, China",
Meijer,https://www.crunchbase.com/organization/meijer,Growing,Private,For Profit,10001+,Made Acquisitions,Venture - Series Unknown,2016-08-04,,1934-01-01,year,Active,,,1,3,,7800000,USD,7800000,7800000,USD,7800000,Venture - Series Unknown,27000000,USD,27000000,27000000,USD,27000000,,,"Great Lakes, Midwestern US","Commerce and Shopping, Food and Beverage, Health Care",,Medium,,,,"Food Processing, Health Care, Pharmaceutical, Retail","Grand Rapids, Michigan, United States",
Ather Electric Scooter Dealership Ather Energy Franchise Cost,https://www.crunchbase.com/organization/ather-energy-dealership-in-india-application-form-investment-cost-profit,,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Seed,2018-03-04,,2013-11-16,day,Active,,,,1,M&A,500000,USD,500000,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,,,Asia-Pacific (APAC),,,,,,,,"Bengaluru, Karnataka, India",
Bose,https://www.crunchbase.com/organization/bose,Growing,Private,For Profit,10001+,Made Acquisitions,Equity Crowdfunding,2017-11-13,,1964-01-01,year,Active,,,1,1,,430165,USD,430165,430165,USD,430165,Equity Crowdfunding,430165,USD,430165,430165,USD,430165,,,"Greater Boston Area, East Coast, New England","Consumer Electronics, Hardware, Manufacturing, Media and Entertainment, Music and Audio",,Medium,,,,"Audio, Consumer Electronics, Hardware, Manufacturing, Music","Framingham, Massachusetts, United States",1
Fresenius Medical Care North America,https://www.crunchbase.com/organization/fresenius-medical-care-north-america,Growing,Private,For Profit,10001+,Was Acquired,Post-IPO Equity,2024-04-09,,1996-01-01,year,Active,,,2,26,M&A,5533543,USD,5533543,5533543,USD,5533543,Post-IPO Equity,125923754,USD,125923754,125923754,USD,125923754,U.S. Department of Veteran Affairs,1,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care, Medical, Medical Device, Pharmaceutical","Waltham, Massachusetts, United States",4
UKG,https://www.crunchbase.com/organization/ukg,Growing,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",,,,1977-04-01,day,Active,,,1,,M&A,,,,,,,,,,,,,,,,"Greater Boston Area, East Coast, New England","Administrative Services, Financial Services, Software",,High,,,,"Bookkeeping and Payroll, Human Resources, Software","Lowell, Massachusetts, United States",
Terumo,https://www.crunchbase.com/organization/terumo-medical-corporation,,Private,For Profit,10001+,Made Acquisitions,Grant,2016-06-22,,1972-01-01,year,Active,,,2,3,,17400000,USD,17400000,2136977,USD,2136977,Venture - Series Unknown,5546715,USD,5546715,22946715,USD,22946715,Biomedical Advanced Research and Development Authority (BARDA),1,"Greater New York Area, East Coast, Northeastern US","Education, Health Care, Manufacturing",$10M to $50M,,,,,"Health Care, Manufacturing, Medical, Medical Device, Training","Somerset, New Jersey, United States",
Bimbo Bakeries,https://www.crunchbase.com/organization/bimbo-bakeries,Stable,Private,For Profit,10001+,,Debt Financing,2024-01-04,,1945-01-01,year,Active,,,,1,,1250000000,USD,1250000000,,,,,,,,1250000000,USD,1250000000,,,"Greater Philadelphia Area, Great Lakes, Northeastern US","Commerce and Shopping, Health Care",,Low,,,,"E-Commerce, Health Care, Retail","Horsham, Pennsylvania, United States",
flaschenpost,https://www.crunchbase.com/organization/flaschenpost,,Private,For Profit,10001+,Was Acquired,Series D,2020-05-01,,2016-01-01,year,Active,,,2,4,M&A,,,,,,,Series D,70000000,EUR,80899457,70000000,EUR,80899457,"Cherry Ventures, Tiger Global Management, 3L Capital, Vorwerk Ventures, Oskar Hartmann",10,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Food and Beverage, Transportation",,,,,,"E-Commerce, Food and Beverage, Food Delivery, Food Processing","Münster, Nordrhein-Westfalen, Germany",
